"","ID","LAT","LON","Ecoregion_WWF","Equations","DBH5","DBH6","DBH7","DBH8","DBH9","DBH10","DBH11","DBH12","DBH13","DBH14","DBH15","DBH16","DBH17","DBH18","DBH19","DBH20","DBH21","DBH22","DBH23","DBH24","DBH25","DBH30","DBH35","DBH40","DBH45","DBH50","DBH55","DBH60","DBH65","DBH70","DBH75","DBH80","DBH85","DBH90","DBH95","DBH100","DBH110","DBH120","DBH130","DBH140","DBH150","DBH160","DBH170","DBH180","DBH190","DBH200","DBH210","DBH220","DBH230","DBH240","DBH250","DBH260","DBH270","DBH280","DBH290","DBH300"
"sud_biomass1784",43153,36.815,-78.9759,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1785",43153,32.9709,-82.6339,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1786",43153,34.6416,-81.7177,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1787",43153,34.3924,-81.2562,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1788",43153,34.8606,-81.364,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1789",43153,35.1806,-81.4988,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1790",43153,35.0425,-80.3973,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1791",43153,37.3068,-79.1376,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1792",43153,33.5031,-82.836,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.49193*((DBH^2)^(1.18881))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.582023480797,577.9170161028,793.867997432167,1050.4358986525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1793",43154,41.312521,-101.879768,"Temperate grasslands, savannas, and shrublands","Biomass=0+0*(DBH^2)+2.49773*((DBH^2)^(1.19895))",5.74801903904727,8.89993649694815,12.8800816081942,17.7409758366305,23.5307699502347,30.2940979001241,38.0726883898902,46.9058201985571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1794",43155,30.0684,-83.3669,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1795",43155,34.1901,-78.2818,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1796",43155,34.8324,-77.345,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1797",43155,35.2406,-77.1309,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1798",43155,36.1506,-76.9703,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1799",43155,30.684,-88.7733,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1800",43155,32.3166,-88.0774,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1801",43155,31.8884,-87.3012,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1802",43155,31.7278,-88.0774,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1803",43155,30.684,-86.2574,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1804",43155,35.6956,-76.5957,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1805",43155,33.8957,-79.0847,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1806",43155,31.1925,-87.8633,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1807",43155,29.3726,-82.564,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1808",43155,33.4942,-79.4862,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1809",43155,36.7929,-76.8365,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1810",43155,29.8276,-82.9387,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1811",43155,29.3726,-81.6808,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1812",43155,29.9882,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1813",43155,30.3896,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1814",43155,31.0587,-82.1358,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1815",43155,32.2096,-81.3061,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1816",43155,31.7546,-90.7806,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1817",43155,32.7716,-80.6905,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1818",43155,32.9054,-80.1285,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1819",43155,33.2266,-81.092,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1820",43155,31.1658,-88.7465,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1821",43155,31.1658,-81.7343,"Temperate coniferous forests","Biomass=0+0*(DBH^2)+2.43427*((DBH^2)^(1.16974))",5.38465723970173,8.24899432844162,11.8310061580862,16.1693544192323,21.2991849015498,27.2528369411214,34.0603476806529,41.749824984906,50.3477319796104,59.8791097227917,70.3677551455404,81.8363657730137,94.306659208585,107.799473069689,122.334849524641,137.932107518972,154.609905031523,172.386293161745,191.278763454468,211.304289573875,232.479364215596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1822",43157,38.597626,-80.454903,"Temperate broadleaf and mixed forests","Biomass=0+0*(DBH)+2.4439*((DBH)^(2.5735))",NA,10.1269637525423,15.0579835591193,21.232889234309,28.7508117253873,37.7057004206979,48.1871330159795,60.2809307585766,74.0696393095032,89.6329133263838,107.047829957641,126.389148516166,147.729528534004,171.139715043993,196.688697644996,224.44384830479,254.471041707626,286.834761115972,321.598192093826,358.823305969478,398.570934556303,637.204100183773,947.471433573749,1336.00597468841,1809.04519485707,2372.50053376937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1823",43175,22.001,-159.4302,"Tropical and subtropical moist broadleaf forests","log Biomass=-2.177+0*(DBH)+2.523*(LOG((DBH)^(1)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1824",43175,19.4412,-155.0916,"Tropical and subtropical moist broadleaf forests","log Biomass=-2.177+0*(DBH)+2.523*(LOG((DBH)^(1)))",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1825",43177,4.83776,-73.90108,"Montane grasslands","Biomass=-104.452+13.9617*(DBH)",NA,NA,NA,NA,NA,NA,49.1267,63.0884,77.0501,91.0118,104.9735,118.9352,132.8969,146.8586,160.8203,174.782,188.7437,202.7054,216.6671,230.6288,244.5905,314.399,384.2075,454.016,523.8245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sud_biomass1826",43184,4.83776,-73.90108,"Montane grasslands","Biomass=-258.171+18.9394*(DBH)",NA,NA,NA,NA,NA,NA,-49.8376,-30.8982,-11.9588,6.98059999999998,25.92,44.8594,63.7988,82.7382,101.6776,120.617,139.5564,158.4958,177.4352,196.3746,215.314,310.011,404.708,499.405,594.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
