"","V1","PLT","TPH","FID","LAT","LON","SPCD","DBH","Year","WWF_Biome"
"34",22647,"17",4,153436,-0.896974746,-59.69296685,"Geissospermum urceolatum",54.74930042,2006,1
"35",22648,"17",4,153426,-0.896974746,-59.69296685,"Glycydendron amazonicum",12.73239545,2006,1
"36",22649,"17",4,153452,-0.896974746,-59.69296685,"Helicostylis scabra",18.78028328,2006,1
"37",22650,"17",4,153329,-0.896974746,-59.69296685,"Helicostylis tomentosa",27.6929601,2006,1
"38",22651,"17",4,153354,-0.896974746,-59.69296685,"Hevea guianensis",13.05070533,2006,1
"39",22652,"17",4,153412,-0.896974746,-59.69296685,"Hevea guianensis",14.96056465,2006,1
"40",22653,"17",4,153379,-0.896974746,-59.69296685,"Hevea guianensis",22.91831181,2006,1
"41",22654,"17",4,153346,-0.896974746,-59.69296685,"Hevea guianensis",40.10704566,2006,1
"42",22655,"17",4,153373,-0.896974746,-59.69296685,"Hirtella fasciculata",11.77746579,2006,1
"43",22656,"17",4,153387,-0.896974746,-59.69296685,"Hirtella rodriguesii",10.82253613,2006,1
"44",22657,"17",4,153422,-0.896974746,-59.69296685,"Inga alba",48.3831027,2006,1
"45",22658,"17",4,153352,-0.896974746,-59.69296685,"Inga alba",51.56620156,2006,1
"46",22659,"17",4,153368,-0.896974746,-59.69296685,"Inga melinonis",10.82253613,2006,1
"47",22660,"17",4,153359,-0.896974746,-59.69296685,"Jacaranda copaia",11.4591559,2006,1
"48",22661,"17",4,153363,-0.896974746,-59.69296685,"Lecythis poiteaui",36.60563691,2006,1
"49",22662,"17",4,153330,-0.896974746,-59.69296685,"Licania sothersiae",10.18591636,2006,1
"50",22663,"17",4,153439,-0.896974746,-59.69296685,"Manilkara bidentata",40.42535555,2006,1
"51",22664,"17",4,153377,-0.896974746,-59.69296685,"Maquira guianensis",11.4591559,2006,1
"52",22665,"17",4,153431,-0.896974746,-59.69296685,"Maquira guianensis",12.09577567,2006,1
"53",22666,"17",4,153371,-0.896974746,-59.69296685,"Micrandra sppSCA1",11.14084602,2006,1
"54",22667,"17",4,153349,-0.896974746,-59.69296685,"Micrandra sppSCA1",28.96619964,2006,1
"55",22668,"17",4,153357,-0.896974746,-59.69296685,"Micrandropsis scleroxylon",15.27887454,2006,1
"56",22669,"17",4,153369,-0.896974746,-59.69296685,"Micrandropsis scleroxylon",23.55493158,2006,1
"57",22670,"17",4,153397,-0.896974746,-59.69296685,"Micrandropsis scleroxylon",48.70141259,2006,1
"58",22671,"17",4,153400,-0.896974746,-59.69296685,"Micropholis guyanensis",11.14084602,2006,1
"59",22672,"17",4,153335,-0.896974746,-59.69296685,"Micropholis guyanensis",26.73803044,2006,1
"60",22673,"17",4,153374,-0.896974746,-59.69296685,"Micropholis guyanensis",40.74366543,2006,1
"61",22674,"17",4,153427,-0.896974746,-59.69296685,"Minquartia guianensis",27.37465021,2006,1
"62",22675,"17",4,153390,-0.896974746,-59.69296685,"Minquartia guianensis",49.01972247,2006,1
"63",22676,"17",4,153364,-0.896974746,-59.69296685,"Mouriri collocarpa",15.59718442,2006,1
"64",22677,"17",4,153432,-0.896974746,-59.69296685,"Myrcia sylvatica",12.41408556,2006,1
"65",22678,"17",4,153449,-0.896974746,-59.69296685,"Neea oppositifolia",10.50422624,2006,1
"66",22679,"17",4,153447,-0.896974746,-59.69296685,"Neea oppositifolia",25.46479089,2006,1
"67",22680,"17",4,153384,-0.896974746,-59.69296685,"Ocotea amazonica",13.36901522,2006,1
"68",22681,"17",4,153406,-0.896974746,-59.69296685,"Ocotea matogrossensis",23.55493158,2006,1
"69",22682,"17",4,153342,-0.896974746,-59.69296685,"Ocotea matogrossensis",47.74648293,2006,1
"70",22683,"17",4,153362,-0.896974746,-59.69296685,"Oenocarpus bacaba",14.32394488,2006,1
"71",22684,"17",4,153383,-0.896974746,-59.69296685,"Oenocarpus bacaba",16.87042397,2006,1
"72",22685,"17",4,153392,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",10.18591636,2006,1
"73",22686,"17",4,153343,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",10.82253613,2006,1
"74",22687,"17",4,153430,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",13.05070533,2006,1
"75",22688,"17",4,153356,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",13.36901522,2006,1
"76",22689,"17",4,153381,-0.896974746,-59.69296685,"Pouteria ambelaniifolia",11.77746579,2006,1
"77",22690,"17",4,153462,-0.896974746,-59.69296685,"Pouteria anomala",14.32394488,2006,1
"78",22691,"17",4,153365,-0.896974746,-59.69296685,"Pouteria anomala",17.50704374,2006,1
"79",22692,"17",4,153358,-0.896974746,-59.69296685,"Pouteria cladantha",17.82535363,2006,1
"80",22693,"17",4,153331,-0.896974746,-59.69296685,"Pouteria cuspidata",27.37465021,2006,1
"81",22694,"17",4,153416,-0.896974746,-59.69296685,"Pouteria cuspidata",37.24225668,2006,1
"82",22695,"17",4,153460,-0.896974746,-59.69296685,"Pouteria durlandii",10.82253613,2006,1
"83",22696,"17",4,153344,-0.896974746,-59.69296685,"Pouteria erythrochrysa",12.09577567,2006,1
"84",22697,"17",4,153421,-0.896974746,-59.69296685,"Pouteria oblanceolata",26.10141067,2006,1
"85",22698,"17",4,153440,-0.896974746,-59.69296685,"Pouteria petiolata",14.64225476,2006,1
"86",22699,"17",4,153435,-0.896974746,-59.69296685,"Pouteria platyphylla",15.91549431,2006,1
"87",22700,"17",4,153411,-0.896974746,-59.69296685,"Pouteria venosa",10.50422624,2006,1
"88",22701,"17",4,153425,-0.896974746,-59.69296685,"Protium altsonii",49.97465213,2006,1
"89",22702,"17",4,153444,-0.896974746,-59.69296685,"Protium altsonii",65.25352667,2006,1
"90",22703,"17",4,153337,-0.896974746,-59.69296685,"Protium grandifolium",10.82253613,2006,1
"91",22704,"17",4,153410,-0.896974746,-59.69296685,"Protium grandifolium",21.32676237,2006,1
"92",22705,"17",4,153409,-0.896974746,-59.69296685,"Protium hebetatum",10.82253613,2006,1
"93",22706,"17",4,153424,-0.896974746,-59.69296685,"Protium hebetatum",17.82535363,2006,1
"94",22707,"17",4,153405,-0.896974746,-59.69296685,"Protium hebetatum",19.09859317,2006,1
"95",22708,"17",4,153361,-0.896974746,-59.69296685,"Protium nitidifolium",20.37183272,2006,1
"96",22709,"17",4,153407,-0.896974746,-59.69296685,"Protium pallidum",10.82253613,2006,1
"97",22710,"17",4,153376,-0.896974746,-59.69296685,"Protium strumosum",23.23662169,2006,1
"98",22711,"17",4,153455,-0.896974746,-59.69296685,"Prunus myrtifolia",17.50704374,2006,1
"99",22712,"17",4,153351,-0.896974746,-59.69296685,"Pseudopiptadenia psilostachya",74.80282325,2006,1
"100",22713,"17",4,153378,-0.896974746,-59.69296685,"Pterocarpus officinalis",52.52113122,2006,1
"101",22714,"17",4,153418,-0.896974746,-59.69296685,"Quiina amazonica",12.73239545,2006,1
"102",22715,"17",4,153445,-0.896974746,-59.69296685,"Rinorea racemosa",12.41408556,2006,1
"103",22716,"17",4,153443,-0.896974746,-59.69296685,"Rinorea racemosa",13.36901522,2006,1
"104",22717,"17",4,153388,-0.896974746,-59.69296685,"Sacoglottis guianensis",10.18591636,2006,1
"105",22718,"17",4,153438,-0.896974746,-59.69296685,"Sacoglottis guianensis",28.96619964,2006,1
"106",22719,"17",4,153465,-0.896974746,-59.69296685,"Sapotaceae sppSCA8",37.56056657,2006,1
"107",22720,"17",4,153348,-0.896974746,-59.69296685,"Simaba polyphylla",11.4591559,2006,1
"108",22721,"17",4,153380,-0.896974746,-59.69296685,"Simaba polyphylla",15.59718442,2006,1
"109",22722,"17",4,153434,-0.896974746,-59.69296685,"Stryphnodendron guianense",14.96056465,2006,1
"110",22723,"17",4,153454,-0.896974746,-59.69296685,"Tachigali setifera",28.32957987,2006,1
"111",22724,"17",4,153441,-0.896974746,-59.69296685,"Trattinnickia burserifolia",31.19436885,2006,1
"112",22725,"17",4,153448,-0.896974746,-59.69296685,"Xylopia benthamii",14.64225476,2006,1
"113",22726,"17",4,153367,-0.896974746,-59.69296685,"Zygia racemosa",25.14648101,2006,1
"114",22727,"17",4,153339,-0.896974746,-59.69296685,"Zygia racemosa",35.65070725,2006,1
"115",22728,"18",4,153490,-0.902913881,-59.6966217,"Abarema mataybifolia",17.18873385,2006,1
"116",22729,"18",4,153553,-0.902913881,-59.6966217,"Amaioua guianensis",15.27887454,2006,1
"117",22730,"18",4,153554,-0.902913881,-59.6966217,"Anomalocalyx uleanus",10.18591636,2006,1
"118",22731,"18",4,153523,-0.902913881,-59.6966217,"Anomalocalyx uleanus",12.09577567,2006,1
"119",22732,"18",4,153549,-0.902913881,-59.6966217,"Anomalocalyx uleanus",12.73239545,2006,1
"120",22733,"18",4,153526,-0.902913881,-59.6966217,"Anomalocalyx uleanus",14.32394488,2006,1
"121",22734,"18",4,153529,-0.902913881,-59.6966217,"Anomalocalyx uleanus",20.6901426,2006,1
"122",22735,"18",4,153555,-0.902913881,-59.6966217,"Aptandra tubicina",20.6901426,2006,1
"123",22736,"18",4,153563,-0.902913881,-59.6966217,"Bocoa viridiflora",19.41690306,2006,1
"124",22737,"18",4,153586,-0.902913881,-59.6966217,"Bocoa viridiflora",33.42253805,2006,1
"125",22738,"18",4,153588,-0.902913881,-59.6966217,"Bocoa viridiflora",38.19718634,2006,1
"126",22739,"18",4,153497,-0.902913881,-59.6966217,"Chrysophyllum pomiferum",54.11268065,2006,1
"127",22740,"18",4,153519,-0.902913881,-59.6966217,"Corythophora alta",27.6929601,2006,1
"128",22741,"18",4,153583,-0.902913881,-59.6966217,"Corythophora alta",41.69859509,2006,1
"129",22742,"18",4,153560,-0.902913881,-59.6966217,"Couratari multiflora",17.18873385,2006,1
"130",22743,"18",4,153524,-0.902913881,-59.6966217,"Couratari stellata",14.00563499,2006,1
"131",22744,"18",4,153521,-0.902913881,-59.6966217,"Duguetia megalocarpa",11.77746579,2006,1
"132",22745,"18",4,153467,-0.902913881,-59.6966217,"Duguetia stelechantha",11.77746579,2006,1
"133",22746,"18",4,153495,-0.902913881,-59.6966217,"Duguetia trunciflora",12.09577567,2006,1
"134",22747,"18",4,153476,-0.902913881,-59.6966217,"Ecclinusa guianensis",19.41690306,2006,1
"135",22748,"18",4,153558,-0.902913881,-59.6966217,"Ecclinusa guianensis",20.6901426,2006,1
"136",22749,"18",4,153507,-0.902913881,-59.6966217,"Ecclinusa guianensis",28.01126998,2006,1
"137",22750,"18",4,153469,-0.902913881,-59.6966217,"Erisma sppSCA1",38.19718634,2006,1
"138",22751,"18",4,153475,-0.902913881,-59.6966217,"Eschweilera collina",25.78310078,2006,1
"139",22752,"18",4,153576,-0.902913881,-59.6966217,"Eschweilera coriacea",13.05070533,2006,1
"140",22753,"18",4,153473,-0.902913881,-59.6966217,"Eschweilera coriacea",35.01408748,2006,1
"141",22754,"18",4,153512,-0.902913881,-59.6966217,"Eschweilera wachenheimii",10.18591636,2006,1
"142",22755,"18",4,153481,-0.902913881,-59.6966217,"Eschweilera wachenheimii",13.05070533,2006,1
"143",22756,"18",4,153556,-0.902913881,-59.6966217,"Eschweilera wachenheimii",13.05070533,2006,1
"144",22757,"18",4,153574,-0.902913881,-59.6966217,"Eugenia cupulata",23.23662169,2006,1
"145",22758,"18",4,153585,-0.902913881,-59.6966217,"Geissospermum argenteum",51.24789168,2006,1
"146",22759,"18",4,153561,-0.902913881,-59.6966217,"Guarea pubescens",11.4591559,2006,1
"147",22760,"18",4,153566,-0.902913881,-59.6966217,"Hevea guianensis",10.50422624,2006,1
"148",22761,"18",4,153545,-0.902913881,-59.6966217,"Inga melinonis",15.59718442,2006,1
"149",22762,"18",4,153568,-0.902913881,-59.6966217,"Jacaranda copaia",13.68732511,2006,1
"150",22763,"18",4,153536,-0.902913881,-59.6966217,"Jacaranda copaia",27.6929601,2006,1
"151",22764,"18",4,153500,-0.902913881,-59.6966217,"Lecythis gracieana",12.41408556,2006,1
"152",22765,"18",4,153562,-0.902913881,-59.6966217,"Licania sppSCA5",13.05070533,2006,1
"153",22766,"18",4,153571,-0.902913881,-59.6966217,"Licania sprucei",10.18591636,2006,1
"154",22767,"18",4,153530,-0.902913881,-59.6966217,"Lueheopsis rosea",25.46479089,2006,1
"155",22768,"18",4,153514,-0.902913881,-59.6966217,"Manilkara bidentata",59.52394872,2006,1
"156",22769,"18",4,153544,-0.902913881,-59.6966217,"Manilkara elata",82.76057041,2006,1
"157",22770,"18",4,153487,-0.902913881,-59.6966217,"Mezilaurus duckei",27.6929601,2006,1
"158",22771,"18",4,153471,-0.902913881,-59.6966217,"Mezilaurus duckei",52.52113122,2006,1
"159",22772,"18",4,153535,-0.902913881,-59.6966217,"Micrandra sppSCA1",11.4591559,2006,1
"160",22773,"18",4,153504,-0.902913881,-59.6966217,"Micrandra sppSCA1",25.46479089,2006,1
"161",22774,"18",4,153518,-0.902913881,-59.6966217,"Micrandra sppSCA1",25.46479089,2006,1
"162",22775,"18",4,153587,-0.902913881,-59.6966217,"Micrandra sppSCA1",30.23943919,2006,1
"163",22776,"18",4,153498,-0.902913881,-59.6966217,"Micrandra sppSCA1",32.46760839,2006,1
"164",22777,"18",4,153501,-0.902913881,-59.6966217,"Micrandra sppSCA1",47.74648293,2006,1
"165",22778,"18",4,153550,-0.902913881,-59.6966217,"Micrandra sppSCA1",49.33803236,2006,1
"166",22779,"18",4,153525,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",10.50422624,2006,1
"167",22780,"18",4,153502,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",15.59718442,2006,1
"168",22781,"18",4,153534,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",20.37183272,2006,1
"169",22782,"18",4,153548,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",28.96619964,2006,1
"170",22783,"18",4,153468,-0.902913881,-59.6966217,"Micropholis venulosa",22.60000192,2006,1
"171",22784,"18",4,153486,-0.902913881,-59.6966217,"Micropholis venulosa",23.55493158,2006,1
"172",22785,"18",4,153589,-0.902913881,-59.6966217,"Minquartia guianensis",45.51831372,2006,1
"173",22786,"18",4,153537,-0.902913881,-59.6966217,"Mouriri collocarpa",37.56056657,2006,1
"174",22787,"18",4,153480,-0.902913881,-59.6966217,"Nealchornea yapurensis",10.18591636,2006,1
"175",22788,"18",4,153515,-0.902913881,-59.6966217,"Nealchornea yapurensis",10.18591636,2006,1
"176",22789,"18",4,153478,-0.902913881,-59.6966217,"Nealchornea yapurensis",10.50422624,2006,1
"177",22790,"18",4,153522,-0.902913881,-59.6966217,"Ocotea sppSCA5",10.18591636,2006,1
"178",22791,"18",4,153547,-0.902913881,-59.6966217,"Oenocarpus bacaba",17.18873385,2006,1
"179",22792,"18",4,153543,-0.902913881,-59.6966217,"Osteophloeum platyspermum",85.94366927,2006,1
"180",22793,"18",4,153466,-0.902913881,-59.6966217,"Parinari excelsa",27.05634033,2006,1
"181",22794,"18",4,153491,-0.902913881,-59.6966217,"Parkia multijuga",85.3070495,2006,1
"182",22795,"18",4,153557,-0.902913881,-59.6966217,"Pouteria ambelaniifolia",14.96056465,2006,1
"183",22796,"18",4,153505,-0.902913881,-59.6966217,"Pouteria ambelaniifolia",27.6929601,2006,1
"184",22797,"18",4,153513,-0.902913881,-59.6966217,"Pouteria anomala",13.05070533,2006,1
"185",22798,"18",4,153516,-0.902913881,-59.6966217,"Pouteria anomala",14.00563499,2006,1
"186",22799,"18",4,153582,-0.902913881,-59.6966217,"Pouteria anomala",17.50704374,2006,1
"187",22800,"18",4,153579,-0.902913881,-59.6966217,"Pouteria anomala",20.05352283,2006,1
"188",22801,"18",4,153567,-0.902913881,-59.6966217,"Pouteria anomala",25.78310078,2006,1
"189",22802,"18",4,153575,-0.902913881,-59.6966217,"Pouteria anomala",28.64788976,2006,1
"190",22803,"18",4,153569,-0.902913881,-59.6966217,"Pouteria anomala",32.78591828,2006,1
"191",22804,"18",4,153483,-0.902913881,-59.6966217,"Pouteria anomala",33.42253805,2006,1
"192",22805,"18",4,153546,-0.902913881,-59.6966217,"Pouteria glomerata",29.60281942,2006,1
"193",22806,"18",4,153494,-0.902913881,-59.6966217,"Pouteria glomerata",31.19436885,2006,1
"194",22807,"18",4,153541,-0.902913881,-59.6966217,"Pouteria petiolata",20.6901426,2006,1
"195",22808,"18",4,153484,-0.902913881,-59.6966217,"Pouteria rostrata",20.37183272,2006,1
"196",22809,"18",4,153510,-0.902913881,-59.6966217,"Pradosia verticillata",61.75211792,2006,1
"197",22810,"18",4,153470,-0.902913881,-59.6966217,"Protium altsonii",38.51549623,2006,1
"198",22811,"18",4,153482,-0.902913881,-59.6966217,"Protium altsonii",38.83380611,2006,1
"199",22812,"18",4,153533,-0.902913881,-59.6966217,"Protium altsonii",58.25070917,2006,1
"200",22813,"18",4,153565,-0.902913881,-59.6966217,"Protium altsonii",59.20563883,2006,1
"201",22814,"18",4,153532,-0.902913881,-59.6966217,"Protium altsonii",80.5324012,2006,1
"202",22815,"18",4,153542,-0.902913881,-59.6966217,"Protium grandifolium",14.64225476,2006,1
"203",22816,"18",4,153472,-0.902913881,-59.6966217,"Protium hebetatum",10.50422624,2006,1
"204",22817,"18",4,153492,-0.902913881,-59.6966217,"Protium hebetatum",14.00563499,2006,1
"205",22818,"18",4,153488,-0.902913881,-59.6966217,"Protium hebetatum",14.32394488,2006,1
"206",22819,"18",4,153474,-0.902913881,-59.6966217,"Protium hebetatum",19.41690306,2006,1
"207",22820,"18",4,153578,-0.902913881,-59.6966217,"Protium nitidifolium",16.2338042,2006,1
"208",22821,"18",4,153581,-0.902913881,-59.6966217,"Protium nitidifolium",23.87324146,2006,1
"209",22822,"18",4,153573,-0.902913881,-59.6966217,"Protium nitidifolium",27.05634033,2006,1
"210",22823,"18",4,153493,-0.902913881,-59.6966217,"Qualea paraensis",35.96901714,2006,1
"211",22824,"18",4,153539,-0.902913881,-59.6966217,"Quararibea ochrocalyx",11.14084602,2006,1
"212",22825,"18",4,153527,-0.902913881,-59.6966217,"Rinorea guianensis",16.2338042,2006,1
"213",22826,"18",4,153479,-0.902913881,-59.6966217,"Rinorea racemosa",11.14084602,2006,1
"214",22827,"18",4,153499,-0.902913881,-59.6966217,"Ruizterania albiflora",98.67606472,2006,1
"215",22828,"18",4,153477,-0.902913881,-59.6966217,"Sacoglottis guianensis",43.92676429,2006,1
"216",22829,"18",4,153485,-0.902913881,-59.6966217,"Siparuna decipiens",13.36901522,2006,1
"217",22830,"18",4,153489,-0.902913881,-59.6966217,"Sorocea guilleminiana",10.18591636,2006,1
"218",22831,"18",4,153511,-0.902913881,-59.6966217,"Stryphnodendron racemiferum",10.18591636,2006,1
"219",22832,"18",4,153509,-0.902913881,-59.6966217,"Stryphnodendron racemiferum",11.77746579,2006,1
"220",22833,"18",4,153580,-0.902913881,-59.6966217,"Tabernaemontana muricata",10.50422624,2006,1
"221",22834,"18",4,153570,-0.902913881,-59.6966217,"Tabernaemontana muricata",10.82253613,2006,1
"222",22835,"18",4,153551,-0.902913881,-59.6966217,"Tabernaemontana muricata",15.59718442,2006,1
"223",22836,"18",4,153564,-0.902913881,-59.6966217,"Tachigali guianensis",24.82817112,2006,1
"224",22837,"18",4,153538,-0.902913881,-59.6966217,"Tachigali micropetala",18.78028328,2006,1
"225",22838,"18",4,153584,-0.902913881,-59.6966217,"Tachigali setifera",10.18591636,2006,1
"226",22839,"18",4,153508,-0.902913881,-59.6966217,"Tachigali setifera",10.82253613,2006,1
"227",22840,"18",4,153559,-0.902913881,-59.6966217,"Tachigali setifera",22.60000192,2006,1
"228",22841,"18",4,153528,-0.902913881,-59.6966217,"Talisia veraluciana",47.10986316,2006,1
"229",22842,"18",4,153572,-0.902913881,-59.6966217,"Trattinnickia burserifolia",21.32676237,2006,1
"230",22843,"18",4,153503,-0.902913881,-59.6966217,"Trattinnickia burserifolia",51.88451145,2006,1
"231",22844,"18",4,153506,-0.902913881,-59.6966217,"Unonopsis duckei",15.91549431,2006,1
"232",22845,"18",4,153540,-0.902913881,-59.6966217,"Virola calophylla",12.73239545,2006,1
"233",22846,"18",4,153552,-0.902913881,-59.6966217,"Vouarana guianensis",12.41408556,2006,1
"234",22847,"18",4,153577,-0.902913881,-59.6966217,"Vouarana guianensis",14.32394488,2006,1
"235",22848,"18",4,153517,-0.902913881,-59.6966217,"Vouarana guianensis",15.59718442,2006,1
"236",22849,"18",4,153496,-0.902913881,-59.6966217,"Zygia racemosa",35.96901714,2006,1
"237",22850,"18",4,153531,-0.902913881,-59.6966217,"Zygia racemosa",42.33521486,2006,1
"238",22851,"18",4,153520,-0.902913881,-59.6966217,"unknown sppSCA1",13.68732511,2006,1
"239",22852,"14",4,153069,-0.91037587,-59.70849997,"Albizia duckeana",61.43380803,2006,1
"240",22853,"14",4,153077,-0.91037587,-59.70849997,"Bocageopsis multiflora",32.78591828,2006,1
"241",22854,"14",4,153009,-0.91037587,-59.70849997,"Bocoa viridiflora",15.59718442,2006,1
"242",22855,"14",4,153053,-0.91037587,-59.70849997,"Brosimum potabile",29.60281942,2006,1
"243",22856,"14",4,153051,-0.91037587,-59.70849997,"Buchenavia congesta",11.4591559,2006,1
"244",22857,"14",4,153075,-0.91037587,-59.70849997,"Calycolpus sppSCA1",21.32676237,2006,1
"245",22858,"14",4,153037,-0.91037587,-59.70849997,"Cassia rubriflora",10.18591636,2006,1
"246",22859,"14",4,153033,-0.91037587,-59.70849997,"Chrysophyllum pomiferum",12.73239545,2006,1
"247",22860,"14",4,153036,-0.91037587,-59.70849997,"Chrysophyllum sparsiflorum",16.87042397,2006,1
"248",22861,"14",4,152980,-0.91037587,-59.70849997,"Chrysophyllum sppSCA1",33.10422816,2006,1
"249",22862,"14",4,152986,-0.91037587,-59.70849997,"Chrysophyllum sppSCA1",48.70141259,2006,1
"250",22863,"14",4,152957,-0.91037587,-59.70849997,"Corythophora alta",28.96619964,2006,1
"251",22864,"14",4,153029,-0.91037587,-59.70849997,"Couepia ulei",10.82253613,2006,1
"252",22865,"14",4,153074,-0.91037587,-59.70849997,"Couma guianensis",47.42817304,2006,1
"253",22866,"14",4,152959,-0.91037587,-59.70849997,"Couratari longipedicellata",12.09577567,2006,1
"254",22867,"14",4,152953,-0.91037587,-59.70849997,"Couratari longipedicellata",21.64507226,2006,1
"255",22868,"14",4,152964,-0.91037587,-59.70849997,"Couratari sppSCA1",28.64788976,2006,1
"256",22869,"14",4,152950,-0.91037587,-59.70849997,"Dialium guianense",27.6929601,2006,1
"257",22870,"14",4,153059,-0.91037587,-59.70849997,"Drypetes variabilis",15.91549431,2006,1
"258",22871,"14",4,153040,-0.91037587,-59.70849997,"Ecclinusa guianensis",10.18591636,2006,1
"259",22872,"14",4,153002,-0.91037587,-59.70849997,"Ecclinusa guianensis",10.50422624,2006,1
"260",22873,"14",4,153003,-0.91037587,-59.70849997,"Ecclinusa guianensis",11.14084602,2006,1
"261",22874,"14",4,153021,-0.91037587,-59.70849997,"Ecclinusa guianensis",15.91549431,2006,1
"262",22875,"14",4,153026,-0.91037587,-59.70849997,"Ecclinusa guianensis",18.14366351,2006,1
"263",22876,"14",4,153054,-0.91037587,-59.70849997,"Ecclinusa guianensis",21.00845249,2006,1
"264",22877,"14",4,152990,-0.91037587,-59.70849997,"Ecclinusa guianensis",33.10422816,2006,1
"265",22878,"14",4,153067,-0.91037587,-59.70849997,"Endopleura uchi",40.42535555,2006,1
"266",22879,"14",4,152965,-0.91037587,-59.70849997,"Eriotheca longitubulosa",24.19155135,2006,1
"267",22880,"14",4,153047,-0.91037587,-59.70849997,"Erisma uncinatum",14.64225476,2006,1
"268",22881,"14",4,152979,-0.91037587,-59.70849997,"Eschweilera amazoniciformis",29.28450953,2006,1
"269",22882,"14",4,153061,-0.91037587,-59.70849997,"Eschweilera cyathiformis",17.18873385,2006,1
"270",22883,"14",4,152948,-0.91037587,-59.70849997,"Eschweilera rhododendrifolia",13.36901522,2006,1
"271",22884,"14",4,152956,-0.91037587,-59.70849997,"Eschweilera rhododendrifolia",46.79155327,2006,1
"272",22885,"14",4,152969,-0.91037587,-59.70849997,"Eschweilera romeu-cardosoi",14.96056465,2006,1
"273",22886,"14",4,153022,-0.91037587,-59.70849997,"Eschweilera wachenheimii",11.14084602,2006,1
